"MAGPIID","segID","xmax","ymax","RAmax","Decmax","z.x","QOP","mag_it","mag_rt","R50_it","R90_it","axrat_it","ang_it","MAGPIID_v2.2.0","re","re_err","q","q_err","pa","pa_err","chi2_galfit_v2.2.0","fwhm_g","fwhm_r","fwhm_i","fwhm_z","QCFLAG","z.y","StellarMass_bestfit","StellarMass_median","StellarMass_16","StellarMass_84","SFRburst_bestfit","SFRburst_median","SFRburst_16","SFRburst_84","stelkinfracRe","stelkinfrac0p5Re","gaskinfracRe","gaskinfrac0p5Re","Lambda0p5Re","LambdaRe","VoS0p5Re","VoSRe","OII_3727","OII_3730","OIII_5008","Ha"
2306197198,3,197.5,198.5,345.065704,-34.467699,0.3139,4,19.163,18.583,1.1,3.616,0.945,105.32,2306197198,1.32,0.01,0.81,0,-63.21,0.51,28.775,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.3139,41762175648.9115,47343210423.5085,32482564020.1816,91138822657.9686,2.76677311623143,3.19770464719533,1.12604884472964e-05,39.9400882756803,1,1,0,0,0.172033952181819,0.241999414458464,0.176464243548954,0.247646864019336,0.042,0.037,0.046,0.005
2306201162,127,201.5,162.5,345.065435,-34.469699,1.2469,1,26.191,26,0.465,0.743,0.678,145.81,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306203078,60,203.5,78.5,345.0653,-34.474365,0.703,3,25.859,25.236,0.36,0.698,0.89,86.43,2306203078,0.17,0.04,0.2,0.94,76.76,40.83,1.449,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.703,623974201.387401,512238019.439665,302832349.667465,1064065558.803,0.0174273448753405,0.171007014879623,0.0927042582413564,0.454214703242185,0,0,0,0,NA,NA,NA,NA,0.17,0.149,0.117,0
2306203338,53,203.5,338.5,345.0653,-34.459921,1.169,1,25.109,24.961,0.392,0.772,0.831,119.76,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306203350,56,203.5,350.5,345.0653,-34.459254,0.6794,3,24.556,24.2,0.565,0.959,0.822,112.11,2306203350,0.4,0.02,0.63,0.03,-89.93,4.84,1.565,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.6794,419889534.656803,682026488.183539,478223586.117575,1050503921.26632,0.621882943201677,0.376907225252044,0.286837669298449,0.497356544993243,0,0,0,0,NA,NA,NA,NA,0.229,0.321,0.336,0
2306205130,185,205.5,130.5,345.065165,-34.471477,0.8445,1,27.082,26.746,0.459,0.751,0.643,149.26,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306207160,90,207.5,160.5,345.06503,-34.46981,0.3944,1,25.508,25.465,0.541,0.856,0.689,30.11,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306207165,134,207.5,165.5,345.06503,-34.469532,0.6997,1,26.576,26.282,0.514,0.768,0.656,133.02,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306207303,74,207.5,303.5,345.065031,-34.461865,0.3776,1,25.535,25.621,0.401,0.692,0.822,93.23,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306208145,125,208.5,145.5,345.064963,-34.470643,1.2136,3,25.602,25.49,0.627,0.965,0.643,143.24,2306208145,0.57,0.04,0.31,0.06,-36.27,3.54,1.402,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.2136,1751551865.40437,1450583903.99045,906499715.547131,2255480547.37208,1.43358183265307,1.15611683493445,0.868090740230826,1.67818282467493,0,0,0,0,NA,NA,NA,NA,0.398,0.478,0,0
2306210051,37,210.5,51.5,345.064828,-34.475865,1.2056,3,25.123,24.984,0.468,0.774,0.736,173.02,2306210051,0.21,0.04,0.43,0.13,-99.99,-99.99,1.455,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.2056,1364598684.32992,1282465809.37861,935052144.4976,1850854131.34305,1.2190988018654,1.02834172176361,0.822019744934952,1.38154266459933,0,0,0,0,NA,NA,NA,NA,0.36,0.66,0,0
2306213213,243,213.5,213.5,345.064626,-34.466865,0.7778,1,25.647,25.165,0.427,0.603,0.864,108.12,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306216047,54,216.5,47.5,345.064424,-34.476088,1.2053,3,25.635,25.389,0.379,0.637,0.803,104.63,2306216047,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,2730.666,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.2053,384293662.078949,581573380.057002,334914169.749681,932691390.586526,4.45597432210479,0.611672865728237,0.420738657882665,5.14387525587471,0,0,0,0,NA,NA,NA,NA,0,0,0,0
2306219203,7,219.5,203.5,345.064222,-34.467421,1e-04,6,22.829,22.451,0.505,1.249,0.859,9.74,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306219281,103,219.5,281.5,345.064222,-34.463088,0.679,1,26.16,25.146,0.74,1.247,0.752,120.04,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306221107,93,221.5,107.5,345.064087,-34.472754,0.8766,1,26.291,25.633,0.563,0.97,0.763,174.12,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306222072,136,222.5,72.5,345.06402,-34.474699,1.2641,1,26.743,26.85,0.374,0.547,0.785,98.22,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306227251,249,227.5,251.5,345.063683,-34.464754,0.6757,4,23.247,22.196,0.544,1.123,0.667,51.26,2306227251,0.31,0,0.75,0.01,-63.74,1.83,7.551,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.6757,16340250198.3167,23827295897.2624,17029830211.7143,33628573570.517,19.5930650759173,14.9596575663687,11.3469790297063,25.8447475824971,0.833333333333333,1,0.833333333333333,1,NA,NA,NA,NA,0.279,0.364,0.422,0
2306228251,250,228.5,251.5,345.063615,-34.464754,0.6758,4,22.519,21.878,0.575,1.016,0.983,165.94,2306228251,0.47,0,0.73,0.01,-63.34,1.49,3.827,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.6758,3693816679.68339,3783193435.80785,3361956343.57498,5162574699.08145,2.73321746385755,1.06154957004767,0.218909730117342,3.78500373284203,0,0,0.3125,0.25,NA,NA,NA,NA,0.745,0.804,0.843,0
2306231057,1,231.5,57.5,345.063413,-34.475532,1e-04,6,19.832,18.895,0.383,1.018,0.949,48.37,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306231268,81,231.5,268.5,345.063413,-34.46381,3.2347,2,24.913,24.903,0.745,1.293,0.61,144.45,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306237206,51,237.5,206.5,345.063009,-34.467254,0.8423,1,24.529,23.911,0.732,1.51,0.9,134.96,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306241233,113,241.5,233.5,345.062739,-34.465754,0.7043,2,26.316,26.558,0.34,0.578,0.684,114.32,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306241264,55,241.5,264.5,345.06274,-34.464032,1.1963,3,25.015,25.009,0.489,1.006,0.768,139.45,2306241264,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,6.903,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.1963,1033869178.35225,989484665.863485,719309825.915456,1426906948.56074,0.911354836032917,0.766796526355888,0.609669947007417,0.976244642970543,0,0,0,0,NA,NA,NA,NA,0.238,0.192,0,0
2306242169,132,242.5,169.5,345.062672,-34.46931,0.853,1,25.898,25.857,0.54,0.87,0.577,1.4,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306244101,46,244.5,101.5,345.062537,-34.473088,1.194,3,24.127,23.782,0.746,1.383,0.617,39.63,2306244101,0.91,0,0.62,0,39.63,0,3.989,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.194,5924342667.36031,4187336678.6894,2602729406.96952,7989343679.43154,1.99719581502452,2.64206634013743,1.73666253701003,5.68076129999663,0,0,0,0,NA,NA,NA,NA,0.219,0.207,0,0
2306249283,38,249.5,283.5,345.062201,-34.462977,1.1864,3,24.942,24.462,0.523,1.103,0.677,29.87,2306249283,0.19,0.02,0.21,0.09,34.13,3.24,1.709,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.1864,30113047611.7765,21779151445.0122,5213807874.39135,50430671150.4881,11.7884973853181,16.6515366331585,2.26406432949571,97.6021790117991,0,0,0,0,NA,NA,NA,NA,0.255,0.227,0,0
2306249312,159,249.5,312.5,345.062201,-34.461365,1.1921,3,26.562,26.501,0.374,0.598,0.823,173.1,2306249312,0.27,0.08,0.14,0.54,-14.52,18.65,1.87,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.1921,644808947708.703,141094257.829566,384653.545744176,16165649587.9444,585.260468367365,0.0978420214974801,0.000125736999613212,15.9152723643622,0,0,0,0,NA,NA,NA,NA,0.175,0.316,0,0
2306250163,30,250.5,163.5,345.062133,-34.469643,0.7039,3,24.182,23.609,0.564,1.06,0.842,56.64,2306250163,0.41,0.01,0.7,0.01,63.55,2.24,1.503,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.7039,693134792.153944,764327999.661045,617223666.646423,1036596868.42705,0.594572884047437,0.452978059508855,0.369960781500362,0.54967371984278,0,0,0,0,NA,NA,NA,NA,0.383,0.463,0.377,0
2306265151,75,265.5,151.5,345.061122,-34.47031,1.0911,1,25.651,25.923,0.302,0.549,0.847,25.51,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306265162,59,265.5,162.5,345.061122,-34.469699,1.0603,2,24.552,24.497,0.541,0.939,0.811,12.3,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306265182,98,265.5,182.5,345.061122,-34.468588,0.7553,1,26.606,26.607,0.269,0.457,0.923,82.09,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306268128,124,268.5,128.5,345.06092,-34.471588,0.8695,1,25.568,25.336,0.564,0.985,0.887,173.68,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306269342,13,269.5,342.5,345.060853,-34.459699,0.438,3,23.204,22.764,0.589,1.59,0.71,21.63,2306269342,0.27,0.01,0.27,0.02,21.82,0.91,1.984,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.438,1512642724.68947,1950508399.21657,1371424626.81466,3324130469.65602,1.9383666830828,0.747574384922408,0.466641285181872,2.06441020908847,0,0,0,0,NA,NA,NA,NA,0.112,0.139,0.216,0
2306271315,151,271.5,315.5,345.060718,-34.461199,0.7059,1,27.065,25.981,0.465,0.815,0.824,20.85,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306276140,178,276.5,140.5,345.060381,-34.470921,0.8016,3,27.054,25.867,0.459,0.717,0.771,11.37,2306276140,0.31,0.04,0.26,0.12,7.13,9.36,1.972,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.8016,722758120.465945,173836557.8958,80154775.0645967,357768093.996505,0.106574865434207,0.105940525051224,0.0589202146537668,0.203731085581825,0,0,0,0,NA,NA,NA,NA,0.088,0.246,0.175,0
2306277265,79,277.5,265.5,345.060314,-34.463976,0.6243,1,25.393,25.106,0.552,1.068,0.866,178.66,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306283184,144,283.5,184.5,345.059909,-34.468476,0.9599,2,28.006,26.994,0.345,0.5,0.712,120.04,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306283351,26,283.5,351.5,345.05991,-34.459199,0.9807,3,23.782,23.091,0.76,1.44,0.584,131.18,2306283351,0.6,0.01,0.36,0.01,-53.63,1.12,1.615,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.9807,7535724523.86604,6393516973.34739,4096323566.60215,9404041853.21792,10.7718482508884,3.77192866324184,2.75387985281999,6.546704323093,0,0,0,0,NA,NA,NA,NA,0.443,0.606,0,0
2306284172,172,284.5,172.5,345.059842,-34.469143,0.7147,1,27.081,27.214,0.312,0.504,0.666,7.88,2306285177,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,1.645,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306285177,34,285.5,177.5,345.059774,-34.468865,1.196,3,25.135,25.035,0.397,0.722,0.704,178.77,2306285177,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,1.645,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.196,1174634230.72646,1109204646.48436,693699713.616849,1583305965.86765,0.985372859967489,0.753436162114417,0.579590964773648,1.13703400812718,0,0,0,0,NA,NA,NA,NA,0.347,0.379,0,0
2306288280,92,288.5,280.5,345.059573,-34.463143,0.5241,3,25.632,24.737,0.738,1.334,0.701,23.74,2306288280,1.7,0.68,0.11,0.03,13,1.7,1.535,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.5241,2634557218.90332,903236687.133972,174257913.188014,5645641822.46059,0,0.113381820325459,0.0001257068213703,2.25732323751492,0,0,0,0,NA,NA,NA,NA,0.042,0.046,0.082,0
2306289350,67,289.5,350.5,345.059506,-34.459254,0.98,2,25.859,24.901,0.402,0.683,0.756,173.94,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306290320,112,290.5,320.5,345.059438,-34.460921,0.9795,3,25.678,25.117,0.516,0.935,0.807,169.88,2306290320,0.29,0.02,0.27,0.07,7.14,6.95,1.724,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.9795,182125125576.494,34361859901.2845,580066436.476797,298952677525.873,61.0173842434118,18.9676278022469,0.429477552699763,239.255280365288,0,0,0,0,NA,NA,NA,NA,0.079,0.089,0,0
2306291154,117,291.5,154.5,345.05937,-34.470143,0.5085,3,25.898,25.442,0.555,0.906,0.686,17.4,2306291154,0.44,0.03,0.41,0.07,19.1,4.92,1.775,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.5085,4382517286.14199,246053228.80055,63607649.1789967,3889547860.2101,3.60170954727291e-06,0.0625168446404941,0.00940283887123962,1.03531495656932,0,0,0,0,NA,NA,NA,NA,0.033,0.054,0.141,0
2306294109,210,294.5,109.5,345.059168,-34.472643,1.3096,1,25.692,25.661,0.549,0.911,0.724,75.13,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306295368,99,295.5,368.5,345.059101,-34.458254,0.8085,1,25.108,24.6,0.619,1.014,0.839,28.66,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306296245,40,296.5,245.5,345.059033,-34.465088,0.7031,4,24.748,24.122,0.523,1.065,0.811,68.22,2306296245,0.28,0.01,0.63,0.03,69.4,3.74,1.327,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.7031,497469901.016027,600517945.253723,351360705.86619,1031234198.63587,0.331744444885824,0.284238275059438,0.208698688043849,0.415761970167687,0,0,0,0,NA,NA,NA,NA,0.159,0.179,0.215,0
2306299134,89,299.5,134.5,345.058831,-34.471254,1.1941,3,25.59,24.401,0.646,1.237,0.71,115.22,2306299134,0.48,0.02,0.5,0.03,-50.84,3.41,2.116,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.1941,2536092343.63153,2182817864.22355,1030784219.39135,9835132454.19166,5.00920032866229,1.28666416322269,0.797339762310454,8.3359280576521,0,0,0,0,NA,NA,NA,NA,0.111,0.098,0,0
2306300116,137,300.5,116.5,345.058763,-34.472254,0.8197,1,26.094,26.024,0.359,0.611,0.865,151.76,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306305231,180,305.5,231.5,345.058427,-34.465865,0.4584,1,26.776,26.808,0.305,0.505,0.837,171.91,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306309215,120,309.5,215.5,345.058157,-34.466754,1.3812,3,26.564,26.733,0.349,0.608,0.639,48.23,2306309215,0.13,0.08,-99.99,-99.99,43.53,33.86,1.352,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.3812,2199419094.95006,291730049.46717,20581477.381358,879195819.437904,0.201057020873033,0.255329206213573,0.016038650687485,0.714335864805877,0,0,0,0,NA,NA,NA,NA,0,0,0,0
2306319078,8,319.5,78.5,345.057483,-34.474365,0.084,4,18.4,18.126,2.799,5.417,0.889,12.86,2306319078,3.43,0.03,0.79,0,-57.87,0.86,129.168,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.084,838791310.74198,1696067285.24502,1098206119.00091,2272661969.93742,0.378799338087549,0.396666596525275,0.0644656036653492,0.554977400240087,0.26528384279476,0.600877192982456,0.981441048034934,1,NA,NA,NA,NA,0,0,0.368,0.462
2306325152,36,325.5,152.5,345.057079,-34.470254,3.3457,3,24.619,24.439,0.463,0.96,0.934,38.53,2306325152,0.13,0.07,-99.99,-99.99,24.9,34.56,2.385,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,3.3457,8276798846.7693,9543912.28091923,3.62837596760751e-52,3981060197.61422,16.1014303146253,0.0196756050993847,9.81888024896249e-46,8.61882634755687,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306326103,248,326.5,103.5,345.057011,-34.472976,0.407,1,23.815,23.75,0.732,1.287,0.773,131.79,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306327336,39,327.5,336.5,345.056945,-34.460032,2.1148,3,24.315,24.009,0.485,0.919,0.806,136.71,2306327336,0.19,0.01,0.83,0.1,-12.68,18.81,1.879,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,2.1148,12467423551.1897,8797453209.89079,6004914859.28211,13426238174.4665,17.1301333898591,12.2147360726005,7.64124695854281,19.5234650092042,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306328225,106,328.5,225.5,345.056877,-34.466198,0.8014,3,25.981,25.849,0.468,0.735,0.661,37.2,2306328225,0.17,0.06,0.23,0.36,-46.02,13.41,1.361,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.8014,286012289787.353,1586849640.65736,589116714.821792,149526900388.179,164.303175574205,0.652032264195968,0.259128633855669,102.032864913974,0,0,0,0,NA,NA,NA,NA,0.062,0.042,0.025,0
2306328292,77,328.5,292.5,345.056877,-34.462476,4.8627,1,24.43,24.138,0.728,1.349,0.701,129.05,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306330195,101,330.5,195.5,345.056742,-34.467865,0.6133,1,26.618,26.463,0.431,0.69,0.66,117.75,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306331314,245,331.5,314.5,345.056675,-34.461254,0.7984,2,25.079,24.489,0.551,0.951,0.821,80.45,2306334313,0.29,0,0.56,0.01,77.77,1.17,1.863,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306332178,91,332.5,178.5,345.056607,-34.46881,0.8985,1,26.337,26.613,0.294,0.459,0.949,30.77,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306334313,11,334.5,313.5,345.056473,-34.46131,0.7979,4,23.41,22.6,0.462,0.858,0.936,48.68,2306334313,0.29,0,0.56,0.01,77.77,1.17,1.863,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.7979,3069852647.22292,4148453898.36801,3143747730.92341,6153443805.84659,8.03027587967685,2.30192337225864,1.48176918826281,5.13879573854382,0,0,0,0,NA,NA,NA,NA,0.4,0.448,0.193,0
2306336321,246,336.5,321.5,345.056339,-34.460865,0.3409,2,25.38,24.534,1.085,1.689,0.432,96.72,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306338236,100,338.5,236.5,345.056203,-34.465587,0.7034,2,26.242,25.687,0.377,0.66,0.832,60.25,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306340286,108,340.5,286.5,345.056069,-34.46281,0.797,3,25.215,24.505,0.553,0.939,0.949,60.65,2306340286,0.44,0.02,0.76,0.04,77.77,7.85,1.581,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,0.797,1461671231.3668,1064202665.84628,676627053.979412,1940333322.19596,0.467063297778825,0.400413973384142,0.171308337110756,0.613032440005468,0,0,0,0,NA,NA,NA,NA,0.38,0.473,0.333,0
2306341155,17,341.5,155.5,345.056001,-34.470087,1.4546,2,24.545,23.7,0.345,0.795,0.974,112.74,NA,NA,NA,NA,NA,NA,NA,NA,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306341246,65,341.5,246.5,345.056001,-34.465032,1.4269,2,25.424,25.528,0.353,0.646,0.729,25.28,2306345248,0.2,0.02,0.8,0.1,-42.47,22.35,1.573,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2306345248,45,345.5,248.5,345.055732,-34.464921,1.427,3,24.378,24.312,0.511,0.94,0.784,102.04,2306345248,0.2,0.02,0.8,0.1,-42.47,22.35,1.573,0.568986468532485,0.533829723318617,0.476624128338565,0.433544154249622,NA,1.427,3424059871.16674,2565937758.07695,1913797897.61221,3498558688.06044,3.24980064674138,2.38857927434718,1.8632185506138,3.04767417153941,0,0,0,0,NA,NA,NA,NA,0.033,0.238,0,0
