#The value for each line is the fraction of spaxels with S/N>=3 for that line WITHIN THE DILATED MASK
#flag values: 0=skipped (continuum S/N too low), 1=Normal Run (continuum binned to S/N=10), 
#  2=Low Thresh Run (continuum binned to S/N=4). Use N_MASK*fraction to get pixel number for a line
######################################################################################################
MAGPIID     z        flag   N_MASK    OII_3727     OII_3730     NeIII_3870   NeIII_3969   H5           He           Hd           Hg           OIII_4364    HeII_4687    ArIV_4713    ArIV_4741    Hb           OIII_5008    NI_5199      NI_5202      HeI_5877     OI_6302      Ha           NII_6585     SII_6718     SII_6733     
2308181158   0.3467    1       77           0.156000     0.273000      0.00000    0.0130000    0.0260000    0.0260000    0.0130000      0.00000      0.00000    0.0260000    0.0260000      0.00000     0.143000     0.273000      0.00000    0.0260000      0.00000    0.0130000      0.00000    0.0650000    0.0260000    0.0130000
2308184285   1.0126    1      368           0.277000     0.312000    0.0460000    0.0140000    0.0680000    0.0160000     0.122000     0.174000    0.0110000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308186140   0.3477    1      525           0.528000     0.630000     0.229000    0.0460000     0.168000     0.128000     0.232000      0.00000      0.00000    0.0320000      0.00000    0.0150000     0.474000     0.726000    0.0170000    0.0130000    0.0300000    0.0930000     0.575000     0.145000     0.170000     0.206000
2308194113   1.1427    1       83           0.337000     0.313000    0.0360000      0.00000    0.0720000    0.0240000    0.0360000    0.0120000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308197154   1.1478    1      140           0.207000      0.00000    0.0360000    0.0140000    0.0290000    0.0290000   0.00700000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308198064   0.3453    1      213          0.0990000    0.0940000    0.0660000      0.00000      0.00000      0.00000    0.0470000      0.00000      0.00000      0.00000    0.0140000    0.0750000    0.0520000    0.0750000    0.0330000   0.00900000    0.0230000    0.0330000      0.00000   0.00900000   0.00900000   0.00500000
2308198197   0.3469    1     6550           0.151000     0.196000    0.0730000    0.0310000    0.0630000    0.0320000    0.0640000      0.00000      0.00000    0.0290000    0.0350000    0.0460000     0.112000     0.151000    0.0150000    0.0150000   0.00600000    0.0340000     0.142000     0.135000    0.0370000    0.0330000
2308207056   0.9998    1       86           0.337000     0.337000    0.0580000    0.0120000    0.0120000    0.0120000    0.0580000    0.0120000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308211114   0.9997    1      495           0.127000     0.176000    0.0260000    0.0120000    0.0340000    0.0360000    0.0460000    0.0180000    0.0300000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308219108   0.4568    1       97          0.0720000      0.00000      0.00000    0.0100000    0.0720000    0.0410000      0.00000      0.00000      0.00000    0.0210000    0.0210000      0.00000    0.0310000      0.00000    0.0100000      0.00000      0.00000    0.0100000      0.00000      0.00000      0.00000      0.00000
2308227112   0.4572    1      397          0.0550000    0.0650000    0.0330000      0.00000    0.0380000    0.0430000    0.0130000    0.0450000    0.0300000    0.0400000      0.00000    0.0300000    0.0550000    0.0550000    0.0130000    0.0100000    0.0230000      0.00000      0.00000      0.00000      0.00000      0.00000
2308246262   1.3159    1      355           0.158000     0.186000   0.00600000    0.0140000    0.0560000    0.0560000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308248215   0.3483    1      268           0.429000     0.500000    0.0710000    0.0340000     0.104000     0.112000     0.149000      0.00000      0.00000    0.0300000    0.0300000    0.0260000     0.388000     0.463000    0.0260000      0.00000    0.0340000    0.0220000     0.511000     0.440000     0.257000     0.198000
2308250227   0.3479    1      114           0.658000     0.675000     0.114000    0.0350000    0.0790000     0.140000     0.219000      0.00000      0.00000    0.0700000    0.0180000      0.00000     0.465000     0.667000      0.00000    0.0260000      0.00000    0.0440000     0.658000     0.474000     0.289000     0.202000
2308254223   0.3480    1       16            1.00000      1.00000    0.0620000      0.00000     0.375000     0.188000     0.250000      0.00000      0.00000    0.0620000      0.00000      0.00000     0.750000      1.00000    0.0620000      0.00000      0.00000    0.0620000      1.00000     0.938000     0.562000     0.312000
2308255098   0.7959    1      240           0.104000     0.125000      0.00000   0.00800000    0.0500000    0.0380000      0.00000    0.0380000    0.0210000      0.00000      0.00000    0.0210000    0.0540000    0.0580000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308258220   0.3479    1      167           0.299000     0.383000    0.0420000    0.0300000    0.0900000    0.0420000    0.0660000      0.00000      0.00000    0.0480000    0.0420000    0.0300000     0.192000     0.371000      0.00000    0.0120000      0.00000    0.0120000     0.281000     0.234000    0.0660000    0.0600000
2308265117   0.7249    1      118           0.195000     0.220000     0.195000    0.0590000    0.0850000    0.0420000    0.0850000     0.203000    0.0510000    0.0250000    0.0250000    0.0340000     0.195000     0.229000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308268103   0.3457    1      130           0.162000     0.192000     0.123000      0.00000      0.00000    0.0150000    0.0230000      0.00000      0.00000    0.0310000    0.0310000      0.00000     0.131000     0.177000      0.00000    0.0230000      0.00000    0.0380000    0.0920000    0.0770000    0.0230000    0.0380000
2308269162   1.0121    1      306           0.121000     0.176000    0.0520000    0.0160000    0.0200000   0.00700000    0.0360000    0.0690000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308278266   1.1476    1      575          0.0890000     0.144000    0.0300000    0.0300000   0.00900000    0.0210000    0.0450000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308289296   1.0202    1     1015           0.114000     0.122000    0.0340000      0.00000    0.0280000    0.0240000    0.0160000   0.00800000    0.0290000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308292149   0.7245    1      287           0.251000     0.303000    0.0560000    0.0240000     0.115000    0.0350000    0.0700000    0.0800000    0.0170000    0.0140000    0.0280000    0.0310000     0.105000     0.125000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308295194   0.3462    1     1203          0.0850000     0.114000    0.0750000    0.0360000    0.0670000    0.0340000    0.0570000      0.00000      0.00000    0.0310000    0.0420000    0.0370000     0.102000     0.127000    0.0110000    0.0130000   0.00700000    0.0330000    0.0610000    0.0810000    0.0480000    0.0570000
2308296332   1.1492    1      109           0.486000      0.00000     0.101000    0.0460000    0.0370000    0.0550000    0.0830000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308298039   1.2361    1      230            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000   0.00900000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308299106   0.1996    2      523            0.00000      0.00000      0.00000    0.0290000      0.00000    0.0310000    0.0570000    0.0800000    0.0650000    0.0630000    0.0330000    0.0360000      0.00000    0.0420000    0.0110000    0.0150000    0.0400000    0.0460000    0.0940000    0.0670000    0.0500000    0.0520000
2308302031   1.2347    1       66           0.318000     0.167000    0.0450000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308330147   1.0019    1      106           0.330000     0.358000    0.0750000      0.00000    0.0380000      0.00000    0.0660000    0.0850000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308338215   0.6875    2      273           0.103000    0.0550000    0.0620000    0.0370000    0.0590000    0.0260000    0.0260000    0.0260000    0.0290000      0.00000    0.0440000    0.0400000    0.0330000    0.0260000      0.00000   0.00400000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2308356275   1.4052    1       53           0.264000     0.453000    0.0190000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2310037140   0.3409    1      538           0.204000     0.203000    0.0430000    0.0240000     0.112000    0.0630000    0.0890000      0.00000      0.00000    0.0430000    0.0350000    0.0240000     0.214000     0.177000    0.0170000    0.0220000    0.0370000    0.0580000     0.338000     0.141000     0.162000     0.130000
2310043149   0.3437    0      -99           -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000     -99.0000
2310057078   0.2014    1      614            0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000    0.0470000    0.0470000    0.0500000      0.00000    0.0330000      0.00000    0.0310000      0.00000      0.00000    0.0180000      0.00000    0.0130000    0.0370000    0.0230000    0.0130000
2310057133   0.7447    1      310           0.374000     0.471000    0.0710000    0.0230000     0.132000    0.0550000     0.152000     0.165000    0.0260000    0.0290000    0.0190000    0.0320000     0.371000     0.381000      0.00000   0.00600000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
2310060206   1.4768    1      367          0.0250000    0.0460000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000
